task_id,episode_cluster_id,relative_path,source_class,document_id,signal_family_id,document_role,issue_date,publication_date,effective_date,expiry_date,geographic_scope,window_type,is_zero_result_capture,is_direct_official,is_update,parent_family_id,reviewer_1,reviewer_2,adjudication_status,notes,evidence_storage_type,review_origin,review_id,evidence_id,reviewer_1_decision,reviewer_2_decision,historical_availability_status,prior_episode_overlap_status,review_action,claim_eligibility_status,original_representative_relative_path
E031_UKMTO_ADVISORY_pre_onset,E031,E031/UKMTO_ADVISORY/pre_onset/20240130 UKMTO ADVISORY INCIDENT  025.pdf,UKMTO_ADVISORY,EV-01B554B66A53,UKMTO-INCIDENT-025-2024,excluded,2024-01-30,,,,Yemen,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-01-30 16:50 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-7FB789D8FB8A,EV-01B554B66A53,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/pre_onset/20240130 UKMTO ADVISORY INCIDENT  025.pdf
E031_UKMTO_ADVISORY_pre_onset,E031,E031/UKMTO_ADVISORY/pre_onset/20240130 UKMTO ADVISORY INCIDENT 025 UPDATE 001.pdf,UKMTO_ADVISORY,EV-AA3290EA90A5,UKMTO-INCIDENT-025-2024,excluded,2024-01-30,,,,Yemen,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-025-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-01-30 19:30 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-D8ED2075B2D7,EV-AA3290EA90A5,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/pre_onset/20240130 UKMTO ADVISORY INCIDENT 025 UPDATE 001.pdf
E031_UKMTO_ADVISORY_onset,E031,E031/UKMTO_ADVISORY/onset/20240302-UKMTO ADVISORY SECURITY NOTIFICATION 022045ZMAR2024.pdf,UKMTO_ADVISORY,EV-A8EDCF2B6EDA,UKMTO-INCIDENT-043-2024,excluded,2024-03-02,,,,Somalia,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Somalia). Explicit issue timestamp: 2024-03-02 21:00 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-3D8E7F305005,EV-A8EDCF2B6EDA,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/onset/20240302-UKMTO ADVISORY SECURITY NOTIFICATION 022045ZMAR2024.pdf
E031_UKMTO_ADVISORY_onset,E031,E031/UKMTO_ADVISORY/onset/20240306-ADVISORY INCIDENT 045.pdf,UKMTO_ADVISORY,EV-30EFD9FAE366,UKMTO-INCIDENT-045-2024,excluded,2024-03-06,,,,Yemen / Aden,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-03-06 02:35 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-BCCFA6CEE1F8,EV-30EFD9FAE366,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/onset/20240306-ADVISORY INCIDENT 045.pdf
E031_UKMTO_ADVISORY_pre_onset,E031,E031/UKMTO_ADVISORY/pre_onset/20240202 UKMTO ADVISORY 022100ZFEB2024.pdf,UKMTO_ADVISORY,EV-9D66DE4305CB,UKMTO-SECURITY-NOTIFICATION-2024-02-02,excluded,2024-02-02,,,,Yemen,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"Coding note: Unnumbered security notification. Family ID is a derived date-based tracking key, not an official incident number. Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-02 22:00 UTC. Source states 72-hour validity. Absolute expiry is left blank because its start timestamp needs interpretation. Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-4FE7F52BD82E,EV-9D66DE4305CB,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/pre_onset/20240202 UKMTO ADVISORY 022100ZFEB2024.pdf
E031_UKMTO_ADVISORY_pre_onset,E031,E031/UKMTO_ADVISORY/pre_onset/20240221 UKMTO ADVISORY 210035ZFEB2024.pdf,UKMTO_ADVISORY,EV-FB4B9EDC4D0E,UKMTO-SECURITY-NOTIFICATION-2024-02-21,excluded,2024-02-21,,,,Yemen,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"Coding note: Unnumbered security notification. Family ID is a derived date-based tracking key, not an official incident number. Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-21 02:50 UTC. Source states 72-hour validity. Absolute expiry is left blank because its start timestamp needs interpretation. Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-BAB90C0C716E,EV-FB4B9EDC4D0E,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_ADVISORY/pre_onset/20240221 UKMTO ADVISORY 210035ZFEB2024.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240129 UKMTO WARNING INCIDENT 024.pdf,UKMTO_WARNING,EV-7313D2C30AA6,UKMTO-INCIDENT-024-2024,excluded,2024-01-29,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-01-29 17:00 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-43C1723C8CAB,EV-7313D2C30AA6,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240129 UKMTO WARNING INCIDENT 024.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 026.pdf,UKMTO_WARNING,EV-4D7DEAC1291F,UKMTO-INCIDENT-026-2024,excluded,2024-02-01,,,,Yemen,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-01 10:05 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-8AC73246006C,EV-4D7DEAC1291F,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 026.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 026 UPDATE 001.pdf,UKMTO_WARNING,EV-B36B139D33E3,UKMTO-INCIDENT-026-2024,excluded,2024-02-01,,,,Yemen,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-026-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-01 11:10 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-46E924871C5D,EV-B36B139D33E3,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 026 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 027.pdf,UKMTO_WARNING,EV-04E2B178ED7E,UKMTO-INCIDENT-027-2024,excluded,2024-02-06,,,,Yemen,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-06 02:00 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-A847035D1CC3,EV-04E2B178ED7E,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 027.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 027 Update 001.pdf,UKMTO_WARNING,EV-BB8DA7C8802F,UKMTO-INCIDENT-027-2024,excluded,2024-02-06,,,,Yemen,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-027-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen). Explicit issue timestamp: 2024-02-06 03:35 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-F3E79B58013E,EV-BB8DA7C8802F,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240201 UKMTO WARNING INCIDENT 027 Update 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240206-UKMTO WARNING INCIDENT 028 (1).pdf,UKMTO_WARNING,EV-34AF4C8BA77B,UKMTO-INCIDENT-028-2024,excluded,2024-02-06,,,,Yemen / Aden,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-06 11:15 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-E0E0FD6E1B8C,EV-34AF4C8BA77B,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240206-UKMTO WARNING INCIDENT 028 (1).pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240206 UKMTO WARNING INCIDENT 028 UPDATE 01.pdf,UKMTO_WARNING,EV-0EEFEB23B750,UKMTO-INCIDENT-028-2024,excluded,2024-02-06,,,,Yemen / Aden,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-028-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-06 12:05 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-702CB736DE69,EV-0EEFEB23B750,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240206 UKMTO WARNING INCIDENT 028 UPDATE 01.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT FLASH 029 ATTACK.pdf,UKMTO_WARNING,EV-973ECF78FF14,UKMTO-INCIDENT-029-2024,excluded,2024-02-12,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-12 01:02 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-C05624C7F774,EV-973ECF78FF14,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT FLASH 029 ATTACK.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT 029  ATTACK UPDATE 001.pdf,UKMTO_WARNING,EV-3C4318B234B4,UKMTO-INCIDENT-029-2024,excluded,2024-02-12,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-029-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-12 04:05 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-05E21F0DB85E,EV-3C4318B234B4,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT 029  ATTACK UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT 029  ATTACK UPDATE 002.pdf,UKMTO_WARNING,EV-B899F958D0A5,UKMTO-INCIDENT-029-2024,excluded,2024-02-12,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-029-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-12 07:55 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-F9B8FE86F673,EV-B899F958D0A5,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240212 UKMTO WARNING INCIDENT 029  ATTACK UPDATE 002.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240215 UKMTO WARNING INCIDENT 30.pdf,UKMTO_WARNING,EV-D0FA72BFAEA9,UKMTO-INCIDENT-030-2024,excluded,2024-02-15,,,,Yemen / Aden,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-15 14:00 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-40C0831265F8,EV-D0FA72BFAEA9,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240215 UKMTO WARNING INCIDENT 30.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240215 UKMTO WARNING INCIDENT 30 UPDATE 001.pdf,UKMTO_WARNING,EV-4431A7C30960,UKMTO-INCIDENT-030-2024,excluded,2024-02-15,,,,Yemen / Aden,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-030-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-15 14:30 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-F9B6C59B1F62,EV-4431A7C30960,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240215 UKMTO WARNING INCIDENT 30 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240216UKMTO WARNING INCIDENT 031docx.pdf,UKMTO_WARNING,EV-CB309B8132C5,UKMTO-INCIDENT-031-2024,excluded,2024-02-16,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-16 13:50 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-B0CF65E236E8,EV-CB309B8132C5,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240216UKMTO WARNING INCIDENT 031docx.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240216-UKMTO WARNING INCIDENT 031 Update 001.pdf,UKMTO_WARNING,EV-CA946F60617E,UKMTO-INCIDENT-031-2024,excluded,2024-02-16,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-031-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-16 13:50 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-B52A14B7725C,EV-CA946F60617E,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240216-UKMTO WARNING INCIDENT 031 Update 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240218 UKMTO WARNING INCIDENT 032.pdf,UKMTO_WARNING,EV-1E0A25D0830A,UKMTO-INCIDENT-032-2024,excluded,2024-02-18,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-18 20:45 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-85F8EDADE6F1,EV-1E0A25D0830A,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240218 UKMTO WARNING INCIDENT 032.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240218 UKMTO WARNING INCIDENT 032 UPDATE 001.pdf,UKMTO_WARNING,EV-4D75D9F98DB5,UKMTO-INCIDENT-032-2024,excluded,2024-02-18,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-032-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-18 21:29 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-9D1C726C7C47,EV-4D75D9F98DB5,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240218 UKMTO WARNING INCIDENT 032 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 032 UPDATE 002.pdf,UKMTO_WARNING,EV-8E09CA44A6E0,UKMTO-INCIDENT-032-2024,excluded,2024-02-19,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-032-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-19 01:10 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-A98082097223,EV-8E09CA44A6E0,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 032 UPDATE 002.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING 032 UPDATE 003.pdf,UKMTO_WARNING,EV-3F0F90934B56,UKMTO-INCIDENT-032-2024,excluded,2024-02-19,,,,Yemen / Mukha,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-032-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-02-19 01:57 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-092E6656620C,EV-3F0F90934B56,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING 032 UPDATE 003.pdf
E031_UKMTO_WARNING_onset,E031,E031/UKMTO_WARNING/onset/20240302 UKMTO WARNING INCIDENT 032 UPDATE 004 (1).pdf,UKMTO_WARNING,EV-42B183112FE9,UKMTO-INCIDENT-032-2024,excluded,2024-03-02,,,,Yemen / Mukha,onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-032-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Mukha). Explicit issue timestamp: 2024-03-02 11:35 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-17AA4281AAA2,EV-42B183112FE9,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/onset/20240302 UKMTO WARNING INCIDENT 032 UPDATE 004 (1).pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033.pdf,UKMTO_WARNING,EV-5D5239D3A491,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,,,,Yemen / Aden,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 10:15 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-9826A938B89C,EV-5D5239D3A491,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 001.pdf,UKMTO_WARNING,EV-1BF94067D3A0,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,,,,Yemen / Aden,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-033-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 11:10 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-F8C8AD6EAB38,EV-1BF94067D3A0,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 002.pdf,UKMTO_WARNING,EV-165408249C7C,UKMTO-INCIDENT-033-2024,excluded,2024-02-19,,,,Yemen / Aden,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-033-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-19 13:00 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-8D3F63041973,EV-165408249C7C,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219-UKMTO WARNING INCIDENT 033 UPDATE 002.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034.pdf,UKMTO_WARNING,EV-1596B7CF86B2,UKMTO-INCIDENT-034-2024,excluded,2024-02-19,,,,Jizan,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Jizan). Explicit issue timestamp: 2024-02-19 18:00 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-47FEC8C75018,EV-1596B7CF86B2,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034 UPDATE 001.pdf,UKMTO_WARNING,EV-D939602914EA,UKMTO-INCIDENT-034-2024,excluded,2024-02-19,,,,Jizan,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-034-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Jizan). Explicit issue timestamp: 2024-02-19 19:21 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-9003CFD4A976,EV-D939602914EA,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 034 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035.pdf,UKMTO_WARNING,EV-223492322564,UKMTO-INCIDENT-035-2024,excluded,2024-02-19,,,,Djibouti,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-19 18:35 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-44498651F11B,EV-223492322564,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035 UPDATE 001.pdf,UKMTO_WARNING,EV-32E6B9437C50,UKMTO-INCIDENT-035-2024,excluded,2024-02-19,,,,Djibouti,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-035-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Djibouti). Explicit issue timestamp: 2024-02-19 19:52 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-BA4E9C2F3BF9,EV-32E6B9437C50,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240219 UKMTO WARNING INCIDENT 035 UPDATE 001.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037.pdf,UKMTO_WARNING,EV-BB6593AFCCD4,UKMTO-INCIDENT-037-2024,excluded,2024-02-22,,,,Yemen / Aden,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-22 07:50 UTC.  Source: PDF p. 1.,local_original,Document_Review_human_adjudicated,RV-BE3A3E2BF743,EV-BB6593AFCCD4,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037.pdf
E031_UKMTO_WARNING_pre_onset,E031,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037 - Update 001.pdf,UKMTO_WARNING,EV-BFD2E66C748D,UKMTO-INCIDENT-037-2024,excluded,2024-02-22,,,,Yemen / Aden,pre_onset,FALSE,TRUE,TRUE,UKMTO-INCIDENT-037-2024,R1,R2,accepted,"Coding note: Exclude from Hormuz-specific incident-warning features because the reported location is outside the target region (Yemen / Aden). Explicit issue timestamp: 2024-02-22 08:40 UTC. Retain this update issuance date, not the original incident date.  Source: PDF p. 1.",local_original,Document_Review_human_adjudicated,RV-78AA9B2787CF,EV-BFD2E66C748D,agree,agree,not_applicable,not_applicable,Review complete,not_applicable,E031/UKMTO_WARNING/pre_onset/20240222-UKMTO WARNING INCIDENT 037 - Update 001.pdf
